reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-13,wk inc flu hosp,0,2025-12-13,24,quantile,0.6,208
2025-12-13,wk inc flu hosp,0,2025-12-13,24,quantile,0.65,214
2025-12-13,wk inc flu hosp,0,2025-12-13,24,quantile,0.7,221
2025-12-13,wk inc flu hosp,0,2025-12-13,24,quantile,0.75,227
2025-12-13,wk inc flu hosp,0,2025-12-13,24,quantile,0.8,237
2025-12-13,wk inc flu hosp,0,2025-12-13,24,quantile,0.85,247
2025-12-13,wk inc flu hosp,0,2025-12-13,24,quantile,0.9,258
2025-12-13,wk inc flu hosp,0,2025-12-13,24,quantile,0.95,273
2025-12-13,wk inc flu hosp,0,2025-12-13,24,quantile,0.975,288
2025-12-13,wk inc flu hosp,0,2025-12-13,24,quantile,0.99,309
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.01,95
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.025,109
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.05,116
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.1,128
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.15,136
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.2,141
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.25,147
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.3,153
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.35,157
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.4,162
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.45,167
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.5,172
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.55,177
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.6,181
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.65,187
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.7,191
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.75,199
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.8,208
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.85,220
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.9,235
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.95,251
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.975,267
2025-12-13,wk inc flu hosp,0,2025-12-13,25,quantile,0.99,298
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.01,56
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.025,62
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.05,67
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.1,76
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.15,80
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.2,85
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.25,89
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.3,93
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.35,96
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.4,99
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.45,102
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.5,105
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.55,108
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.6,111
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.65,114
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.7,118
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.75,122
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.8,126
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.85,132
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.9,139
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.95,151
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.975,166
2025-12-13,wk inc flu hosp,0,2025-12-13,26,quantile,0.99,180
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.01,104
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.025,109
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.05,116
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.1,128
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.15,134
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.2,141
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.25,146
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.3,151
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.35,156
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.4,161
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.45,167
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.5,172
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.55,177
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.6,184
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.65,190
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.7,195
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.75,202
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.8,209
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.85,220
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.9,232
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.95,248
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.975,264
2025-12-13,wk inc flu hosp,0,2025-12-13,27,quantile,0.99,280
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.01,15
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.025,17
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.05,20
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.1,22
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.15,24
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.2,27
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.25,28
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.3,30
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.35,32
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.4,34
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.45,35
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.5,37
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.55,38
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.6,40
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.65,42
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.7,44
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.75,46
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.8,49
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.85,52
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.9,56
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.95,64
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.975,69
2025-12-13,wk inc flu hosp,0,2025-12-13,28,quantile,0.99,78
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.01,38
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.025,44
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.05,47
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.1,54
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.15,58
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.2,61
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.25,64
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.3,67
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.35,70
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.4,73
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.45,76
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.5,78
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.55,80
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.6,83
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.65,86
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.7,89
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.75,93
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.8,98
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.85,103
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.9,112
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.95,127
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.975,136
2025-12-13,wk inc flu hosp,0,2025-12-13,29,quantile,0.99,146
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.01,6
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.025,7
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.05,9
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.1,10
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.15,11
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.2,13
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.25,14
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.3,15
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.35,16
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.4,17
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.45,18
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.5,19
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.55,21
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.6,22
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.65,23
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.7,24
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.75,26
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.8,28
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.85,31
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.9,33
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.95,38
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.975,42
2025-12-13,wk inc flu hosp,0,2025-12-13,30,quantile,0.99,49
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.01,3
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.025,4
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.05,6
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.1,7
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.15,8
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.2,9
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.25,10
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.3,11
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.35,12
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.4,13
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.45,14
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.5,15
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.55,16
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.6,17
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.65,18
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.7,19
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.75,21
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.8,22
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.85,25
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.9,27
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.95,32
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.975,36
2025-12-13,wk inc flu hosp,0,2025-12-13,31,quantile,0.99,44
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.01,12
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.025,15
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.05,18
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.1,20
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.15,22
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.2,24
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.25,25
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.3,27
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.35,29
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.4,30
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.45,31
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.5,33
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.55,34
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.6,36
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.65,37
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.7,40
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.75,42
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.8,44
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.85,47
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.9,51
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.95,56
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.975,63
2025-12-13,wk inc flu hosp,0,2025-12-13,32,quantile,0.99,68
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.01,11
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.025,13
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.05,15
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.1,18
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.15,20
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.2,22
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.25,23
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.3,25
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.35,26
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.4,28
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.45,29
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.5,30
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.55,32
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.6,34
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.65,35
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.7,37
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.75,39
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.8,41
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.85,45
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.9,49
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.95,56
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.975,61
2025-12-13,wk inc flu hosp,0,2025-12-13,33,quantile,0.99,70
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.01,277
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.025,303
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.05,318
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.1,334
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.15,347
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.2,357
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.25,369
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.3,379
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.35,390
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.4,399
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.45,409
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.5,419
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.55,428
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.6,441
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.65,455
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.7,470
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.75,487
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.8,509
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.85,531
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.9,560
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.95,600
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.975,629
2025-12-13,wk inc flu hosp,0,2025-12-13,34,quantile,0.99,647
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.01,26
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.025,30
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.05,33
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.1,36
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.15,40
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.2,42
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.25,45
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.3,47
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.35,49
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.4,52
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.45,54
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.5,56
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.55,58
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.6,60
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.65,63
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.7,66
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.75,69
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.8,73
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.85,79
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.9,85
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.95,94
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.975,101
2025-12-13,wk inc flu hosp,0,2025-12-13,35,quantile,0.99,108
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.01,1328
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.025,1411
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.05,1461
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.1,1533
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.15,1600
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.2,1653
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.25,1701
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.3,1737
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.35,1774
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.4,1809
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.45,1846
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.5,1880
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.55,1922
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.6,1955
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.65,1992
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.7,2028
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.75,2072
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.8,2118
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.85,2178
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.9,2262
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.95,2364
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.975,2526
2025-12-13,wk inc flu hosp,0,2025-12-13,36,quantile,0.99,2699
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.01,265
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.025,290
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.05,310
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.1,328
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.15,344
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.2,357
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.25,367
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.3,376
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.35,386
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.4,394
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.45,405
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.5,416
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.55,426
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.6,436
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.65,447
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.7,457
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.75,467
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.8,481
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.85,499
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.9,521
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.95,565
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.975,589
2025-12-13,wk inc flu hosp,0,2025-12-13,37,quantile,0.99,627
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.01,2
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.025,3
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.05,3
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.1,5
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.15,6
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.2,6
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.25,7
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.3,8
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.35,9
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.4,9
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.45,10
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.5,11
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.55,11
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.6,12
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.65,13
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.7,14
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.75,15
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.8,16
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.85,18
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.9,20
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.95,24
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.975,27
2025-12-13,wk inc flu hosp,0,2025-12-13,38,quantile,0.99,34
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.01,164
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.025,176
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.05,184
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.1,201
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.15,211
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.2,218
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.25,227
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.3,233
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.35,241
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.4,249
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.45,256
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.5,262
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.55,269
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.6,275
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.65,285
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.7,292
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.75,301
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.8,310
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.85,324
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.9,341
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.95,370
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.975,393
2025-12-13,wk inc flu hosp,0,2025-12-13,39,quantile,0.99,414
2025-12-13,wk inc flu hosp,0,2025-12-13,40,quantile,0.01,7
2025-12-13,wk inc flu hosp,0,2025-12-13,40,quantile,0.025,8
2025-12-13,wk inc flu hosp,0,2025-12-13,40,quantile,0.05,10
2025-12-13,wk inc flu hosp,0,2025-12-13,40,quantile,0.1,12
2025-12-13,wk inc flu hosp,0,2025-12-13,40,quantile,0.15,13
2025-12-13,wk inc flu hosp,0,2025-12-13,40,quantile,0.2,14
2025-12-13,wk inc flu hosp,0,2025-12-13,40,quantile,0.25,16
2025-12-13,wk inc flu hosp,0,2025-12-13,40,quantile,0.3,17
2025-12-13,wk inc flu hosp,0,2025-12-13,40,quantile,0.35,18
2025-12-13,wk inc flu hosp,0,2025-12-13,40,quantile,0.4,19
2025-12-13,wk inc flu hosp,0,2025-12-13,40,quantile,0.45,20
2025-12-13,wk inc flu hosp,0,2025-12-13,40,quantile,0.5,21
